Word    :   Frequency
ਫਾਟਿਓ : 2
ਫਾਥਿਆ : 2
ਫਾਨੀ : 2
ਫਾਰਿ : 2
ਫਾਰੈ : 2
ਫਾਵੀ : 2
ਫਾਸੈ : 2
ਫਿਕਿਆ : 2
ਫਿਟੈ : 2
ਫਿਰਣਾ : 2
ਫਿਰਤੁ : 2
ਫਿਰਨਿ : 2
ਫਿਰਹੁ : 2
ਫਿਰਾਂ : 2
ਫਿਰੀਆ : 2
ਫੁਰਮਾਵਹਿ : 2
ਫੁਲਾ : 2
ਫੁਲੀਅਹਿ : 2
ਫੁਲੜਾ : 2
ਫੂਲੈ : 2
ਫੂਲੰਤ : 2
ਫੇਟੈ : 2
ਫੇਰਉ : 2
ਫੇਰਹਿ : 2
ਫੇਰੀਆ : 2
ਫੇਰੀਐ : 2
ਫੇਰੁਆਣਿ : 2
ਫੇਰੋ : 2
ਫੇੜ : 2
ਫੇੜਿਆ : 2
ਫੇੜੇ : 2
ਫੋਰਿ : 2
ਫੋਰੀ : 2
ਫੋਲਿ : 2
ਫੋੜਿ : 2
ਫੜਿ : 2
ਫੰਦੇ : 2
ਬਈਅਰਿ : 2
ਬਉਰਾਇਆ : 2
ਬਕਉ : 2
ਬਕਤ : 2
ਬਕਰਾ : 2
ਬਖਸਣਹਾਰ : 2
ਬਖਸਣਹਾਰਾ : 2
ਬਖਸਨਹਾਰ : 2
ਬਖਸਿਅਨੁ : 2
ਬਖਸੀਅਹਿ : 2
ਬਖਾਨ : 2
ਬਖਾਨਿਆ : 2
ਬਖਾਨੋ : 2
ਬਖਿਆਨ : 2
ਬਖ੍ਯ੍ਯਾਨੁ : 2
ਬਗੁਲੇ : 2
ਬਚਨਾ : 2
ਬਚਿਤ੍ਰਿ : 2
ਬਛਰੈ : 2
ਬਛਲ : 2
ਬਜਹਿ : 2
ਬਜਾਇਅਉ : 2
ਬਜਾਵਨਹਾਰੋ : 2
ਬਜਾਵਹਿ : 2
ਬਜੀ : 2
ਬਜੈ : 2
ਬਟਵਾਰਾ : 2
ਬਟੂਆ : 2
ਬਡਭਾਗ : 2
ਬਡਭਾਗੀਆ : 2
ਬਢਾਇਓ : 2
ਬਢਾਈ : 2
ਬਢੈ : 2
ਬਣਾ : 2
ਬਣਾਵਣੀ : 2
ਬਣੈ : 2
ਬਤੀਸ : 2
ਬਦਨੁ : 2
ਬਦਲੇ : 2
ਬਦੀ : 2
ਬਦੈ : 2
ਬਧਿਕੁ : 2
ਬਨਜ : 2
ਬਨਜਾਰਾ : 2
ਬਨਜਾਰੋ : 2
ਬਨਤ : 2
ਬਨਤੁ : 2
ਬਨਮਾਲਾ : 2
ਬਨਾਯਉ : 2
ਬਨਾਰਸਿ : 2
ਬਨਾਵਉ : 2
ਬਨਾਵਹੁ : 2
ਬਨਾਸਪਤਿ : 2
ਬਫਾਵੈ : 2
ਬਬਾ : 2
ਬਬੈ : 2
ਬਯਣਿ : 2
ਬਰ : 2
ਬਰਤੈ : 2
ਬਰਨਉ : 2
ਬਰਮੇ : 2
ਬਰਾਬਰੀ : 2
ਬਰਾਹ : 2
ਬਲਦ : 2
ਬਲਦੀ : 2
ਬਲਬੰਚ : 2
ਬਲਵੰਤੁ : 2
ਬਲਿਹਾਰਿਆ : 2
ਬਲਿਹਾਰਿਓ : 2
ਬਲਿਹਾਰੀਐ : 2
ਬਲਿਹਾਰੁ : 2
ਬਲਿਹਾਰੰ : 2
ਬਲੂਆ : 2
ਬਲ੍ਯ੍ਯ : 2
ਬਲੰਤੀ : 2
ਬਸਤੋ : 2
ਬਸਨੁ : 2
ਬਸਰੀਆ : 2
ਬਸਸਿ : 2
ਬਸਾਯਉ : 2
ਬਸਾਰੇ : 2
ਬਸਾਵਉ : 2
ਬਸਾਵਹੁ : 2
ਬਸਾਹੀ : 2
ਬਸੀਅਲੇ : 2
ਬਸੀਠੁ : 2
ਬਸੰਤੈ : 2
ਬਹਰਾ : 2
ਬਹਰੇ : 2
ਬਹਲੇ : 2
ਬਹਹੁ : 2
ਬਹਾਇ : 2
ਬਹਾਲਹਿ : 2
ਬਹਾਲਿਅਨੁ : 2
ਬਹਾਲੇ : 2
ਬਹਿਠੁ : 2
ਬਹੁਤੋ : 2
ਬਹੂ : 2
ਬਹੋਰਿ : 2
ਬਹੰਤਿ : 2
ਬਾਂਧਵਹ : 2
ਬਾਂਧਹੁ : 2
ਬਾਂਧਾ : 2
ਬਾਘੁ : 2
ਬਾਛੀਐ : 2
ਬਾਜਹਿ : 2
ਬਾਜਿਓ : 2
ਬਾਜੀਗਰਿ : 2
ਬਾਜੰਤ : 2
ਬਾਟਿ : 2
ਬਾਟੀ : 2
ਬਾਢਿ : 2
ਬਾਦਰੈ : 2
ਬਾਦਿਸਾਹਾ : 2
ਬਾਦਿਸਾਹੁ : 2
ਬਾਦੀ : 2
ਬਾਨਾ : 2
ਬਾਨਾਰਸਿ : 2
ਬਾਨਾਰਸੀ : 2
ਬਾਨਿ : 2
ਬਾਪਾ : 2
ਬਾਪੁਰੋ : 2
ਬਾਪੈ : 2
ਬਾਬੀਹੇ : 2
ਬਾਰਹਾ : 2
ਬਾਰੂ : 2
ਬਾਲਤਣਿ : 2
ਬਾਲਮੀਕੁ : 2
ਬਾਲਿਆ : 2
ਬਾਲੁ : 2
ਬਾਲੈ : 2
ਬਾਵਰਿਆ : 2
ਬਾਵਰੋ : 2
ਬਾਸਨਹ : 2
ਬਾਸਨੁ : 2
ਬਾਹਨ : 2
ਬਾਹਾ : 2
ਬਾਹਿਆ : 2
ਬਾਹੀ : 2
ਬਾੜੀ : 2
ਬਿਅੰਨਿ : 2
ਬਿਆਜੁ : 2
ਬਿਆਧੀ : 2
ਬਿਆਪਿਕ : 2
ਬਿਆਪਿਤ : 2
ਬਿਆਪਿਤੰ : 2
ਬਿਆਸੁ : 2
ਬਿਕਰਾਲਾ : 2
ਬਿਕਲੁ : 2
ਬਿਕਾਇ : 2
ਬਿਕਾਨੋ : 2
ਬਿਖਿਆਸਕਤ : 2
ਬਿਖੂ : 2
ਬਿਖੜੀ : 2
ਬਿਗਰੀ : 2
ਬਿਗਸਾਈ : 2
ਬਿਗਸਾਨਾ : 2
ਬਿਗਸਾਨੋ : 2
ਬਿਗਸਾਰੇ : 2
ਬਿਗਸਿਆ : 2
ਬਿਗਸੀ : 2
ਬਿਗਸੇ : 2
ਬਿਗਾਨੀ : 2
ਬਿਗਾਰਿ : 2
ਬਿਗਾਰੀ : 2
ਬਿਗਾਰੇ : 2
ਬਿਗਾਸਿ : 2
ਬਿਗੂਤਾ : 2
ਬਿਚਖਣਿ : 2
ਬਿਚਖਨਿ : 2
ਬਿਚਰਹਿ : 2
ਬਿਚਰਿ : 2
ਬਿਚਾਰਹੁ : 2
ਬਿਛਾਵੈ : 2
ਬਿਛੋਹਾ : 2
ਬਿਜੋਗ : 2
ਬਿਟਾਰਿਓ : 2
ਬਿਡਾਨੀ : 2
ਬਿਤੀਤੈ : 2
ਬਿਤੁ : 2
ਬਿਥਾਰੁ : 2
ਬਿਦਾਰ : 2
ਬਿਦਾਰਣ : 2
ਬਿਦਾਰਿਅਨੁ : 2
ਬਿਦਾਰੈ : 2
ਬਿਦੀਰਨ : 2
ਬਿਧ : 2
ਬਿਨਵਤਾ : 2
ਬਿਨਾਸਨਹ : 2
ਬਿਨਾਸਨੰ : 2
ਬਿਨਾਸਿਓ : 2
ਬਿਪ : 2
ਬਿਬੇਕੈ : 2
ਬਿਮੋਹਿਤ : 2
ਬਿਰਕਤੁ : 2
ਬਿਰਥਿਆ : 2
ਬਿਰਦਾਇਆ : 2
ਬਿਰਦਾਇਓ : 2
ਬਿਰਹ : 2
ਬਿਰਹੈ : 2
ਬਿਰਾਜੇ : 2
ਬਿਰਾਨੋ : 2
ਬਿਰੰਗ : 2
ਬਿਲ : 2
ਬਿਲਪ : 2
ਬਿਲਪਤੇ : 2
ਬਿਲਲਾਟ : 2
ਬਿਲਲਾਹੀ : 2
ਬਿਲਾ : 2
ਬਿਲਾਵਲ : 2
ਬਿਲੋਈ : 2
ਬਿਲੋਈਐ : 2
ਬਿਲੋਵਨਾ : 2
ਬਿਲੰਬ : 2
ਬਿਸਥਾਰੇ : 2
ਬਿਸਥੀਰਨ : 2
ਬਿਸਥੀਰਨੁ : 2
ਬਿਸਮਾ : 2
ਬਿਸਮਾਦਾ : 2
ਬਿਸਮਾਦਿ : 2
ਬਿਸਰਤੇ : 2
ਬਿਸਰਹੁ : 2
ਬਿਸਰੰਤ : 2
ਬਿਸਾਰਣਹਾਰੁ : 2
ਬਿਸਾਰਨ : 2
ਬਿਸਾਰਿਐ : 2
ਬਿਸਾਰੈ : 2
ਬਿਸਾਸ : 2
ਬਿਸਾਸਾ : 2
ਬਿਸੀਅਰੁ : 2
ਬਿਸੁ : 2
ਬਿਸੁਏ : 2
ਬਿਸੂ : 2
ਬਿਸੇਖ : 2
ਬਿਸ੍ਰਾਮਾ : 2
ਬਿਸ੍ਵੰਭਰ : 2
ਬਿਸੰਖ : 2
ਬਿਹਾਤ : 2
ਬਿਹਾਤੁ : 2
ਬਿਹਾਲ : 2
ਬਿਹੂਣ : 2
ਬਿਹੂਣੀ : 2
ਬਿੰਦਕ : 2
ਬਿੰਦਤੇ : 2
ਬਿੰਦੈ : 2
ਬਿੰਦ੍ਰਾਬਨ : 2
ਬਿੰਬੁ : 2
ਬੀਗਾ : 2
ਬੀਚਾਰਹਿ : 2
ਬੀਚਾਰਹੁ : 2
ਬੀਚੇ : 2
ਬੀਜਣ : 2
ਬੀਜਿਓ : 2
ਬੀਜੀ : 2
ਬੀਠਲੋ : 2
ਬੀਠਾ : 2
ਬੀਤਿ : 2
ਬੀਨਾਈਐ : 2
ਬੀਭਾ : 2
ਬੀਸਰਿ : 2
ਬੁਝਣਾ : 2
ਬੁਝਨਿ : 2
ਬੁਝਹੁ : 2
ਬੁਝਾਇਓ : 2
ਬੁਝਾਇਓਨੁ : 2
ਬੁਝਾਇਹਿ : 2
ਬੁਝਾਵਹਿ : 2
ਬੁਝਾਵਹੇ : 2
ਬੁਝਾਹੀ : 2
ਬੁਢਾ : 2
ਬੁਢੇ : 2
ਬੁਧਵਾਰਿ : 2
ਬੁਨਿ : 2
ਬੁਰਗੂ : 2
ਬੁਰਿਆਰੀ : 2
ਬੁਰਿਆਰੇ : 2
ਬੁਲਗ : 2
ਬੁਲਾਇੜੀਏ : 2
ਬੁਲਾਵਣਿਆ : 2
ਬੁਲਾਵਹਿ : 2
ਬੁਲਾਵਹੁ : 2
ਬੂਝਨਹਾਰੁ : 2
ਬੂਝਨਿ : 2
ਬੂਟ : 2
ਬੂਡਹਿ : 2
ਬੂਡੋ : 2
ਬੂਢਾ : 2
ਬੇਕਾਰ : 2
ਬੇਚਿਆ : 2
ਬੇਚੈ : 2
ਬੇਟਾ : 2
ਬੇਤਾਲ : 2
ਬੇਤੀ : 2
ਬੇਨ : 2
ਬੇਨਤਿ : 2
ਬੇਨਾਧਾ : 2
ਬੇਪਰਵਾਹੁ : 2
ਬੇਮੁਹਤਾਜ : 2
ਬੇਰੀਆ : 2
ਬੈਠ : 2
ਬੈਠਾਵਹੁ : 2
ਬੈਠਿ : 2
ਬੈਠੀਆ : 2
ਬੈਠੁ : 2
ਬੈਠੋ : 2
ਬੈਦ : 2
ਬੈਦਕ : 2
ਬੈਰਾਗਿਆ : 2
ਬੈਰਾਗੈ : 2
ਬੈਰਾਗੋ : 2
ਬੈਸਤੇ : 2
ਬੈਸਨੁ : 2
ਬੈਸਾਲਹਿ : 2
ਬੈਸਿਓ : 2
ਬੈਸੀਐ : 2
ਬੈਸੁ : 2
ਬੈਸੇ : 2
ਬੈਸੰਤਰੋ : 2
ਬੈਹਣੇ : 2
ਬੋਇਆ : 2
ਬੋਈਐ : 2
ਬੋਲਤੇ : 2
ਬੋਲਨਾ : 2
ਬੋਲਾਇਦਾ : 2
ਬੋਲਾਤਾ : 2
ਬੋਲਾਵੈ : 2
ਬੋਲਿਐ : 2
ਬੋਲੰਤਾ : 2
ਬੋਵੈ : 2
ਬੋਹਿਥੜਾ : 2
ਬ੍ਰਹਮਣੀ : 2
ਬ੍ਰਹਮਨ : 2
ਬ੍ਰਹਮਿ : 2
ਬ੍ਰਹਮੰ : 2
ਬ੍ਰਹਮੰਡਿ : 2
ਬ੍ਰਹਮੰਡੀ : 2
ਬ੍ਰਾਹਮਣਹ : 2
ਬੰਤਰ : 2
ਬੰਦਉ : 2
ਬੰਦਿਗੀ : 2
ਬੰਧਉ : 2
ਬੰਧਪਾ : 2
ਬੰਧਪੋ : 2
ਬੰਧਵ : 2
ਬੰਧਾਇਆ : 2
ਬੰਧਾਨੀ : 2
ਬੰਧਾਨੁ : 2
ਬੰਧਿਓ : 2
ਬੰਨਹਿ : 2
ਬੰਨੁ : 2
ਬੰਨੈ : 2
ਬੰਨ੍ਹ੍ਹੈ : 2
ਭਇਆਨਕ : 2
ਭਉਕਣਾ : 2
ਭਉਕਦੇ : 2
ਭਉਕਹਿ : 2
ਭਉਣ : 2
ਭਉਦਾ : 2
ਭਉਦਿਆ : 2
ਭਉਨ : 2
ਭਉਰੁ : 2
ਭਖਲਾਇਆ : 2
ਭਖਲਾਏ : 2
ਭਖੇ : 2
ਭਗਵਤ : 2
ਭਗਵੇ : 2
ਭਗਵੰਤੈ : 2
ਭਜਤ : 2
ਭਜਨਿ : 2
ਭਜਸਿ : 2
ਭਠਿ : 2
ਭਤਾਰ : 2
ਭਤਿਆ : 2
ਭਨੀਐ : 2
ਭਨੁ : 2
ਭਭਾ : 2
ਭਯ : 2
ਭਯੋ : 2
ਭਯੰਤਿ : 2
ਭਰਉ : 2
ਭਰਤੇ : 2
ਭਰਮਤੁ : 2
ਭਰਮਹੁ : 2
ਭਰਮਾਇਓ : 2
ਭਰਮਾਇਦਾ : 2
ਭਰਮਾਤਾ : 2
ਭਰਮਾਵੈ : 2
ਭਰਮੀਜਾ : 2
ਭਰਾ : 2
ਭਰਾਈਲੇ : 2
ਭਰੇਦੀ : 2
ਭਰੋਸਉ : 2
ਭਰੰਮ : 2
ਭਰੰਮਿਆ : 2
ਭਲਉ : 2
ਭਲਾਈ : 2
ਭਵਨਿ : 2
ਭਵਾ : 2
ਭਵਾਈਅਨਿ : 2
ਭਵਾਏ : 2
ਭਵਿਐ : 2
ਭਵੀਐ : 2
ਭਸਮਾ : 2
ਭਸੂ : 2
ਭਾਂਇ : 2
ਭਾਂਗ : 2
ਭਾਂਤੀ : 2
ਭਾਖਿ : 2
ਭਾਖੇ : 2
ਭਾਗਉ : 2
ਭਾਗਠ : 2
ਭਾਗਣਹ : 2
ਭਾਗਿਆ : 2
ਭਾਜਨ : 2
ਭਾਜਿ : 2
ਭਾਜੁ : 2
ਭਾਜੈ : 2
ਭਾਡੇ : 2
ਭਾਡੈ : 2
ਭਾਤੁ : 2
ਭਾਦਉ : 2
ਭਾਦੁਇ : 2
ਭਾਲਣਿ : 2
ਭਾਲੀਆ : 2
ਭਾਵਤ : 2
ਭਾਵਦੀ : 2
ਭਾਵਹ : 2
ਭਾਵਹਿਗੇ : 2
ਭਾਵਹੀ : 2
ਭਾਵਹੁ : 2
ਭਾਵੈਗੋ : 2
ਭਾਵੰਦੁ : 2
ਭਾਹੀ : 2
ਭਿਖਾਰੀਆ : 2
ਭਿਟੀਐ : 2
ਭਿਤਿ : 2
ਭਿੜਿ : 2
ਭਿੰਨੀਆ : 2
ਭੀਖਕ : 2
ਭੀਖਕੁ : 2
ਭੀਖਨ : 2
ਭੀਗੈ : 2
ਭੀਜਈ : 2
ਭੀਤਰੇ : 2
ਭੀਨ : 2
ਭੀਨੈ : 2
ਭੀਹਾਵਲਾ : 2
ਭੀੜੀ : 2
ਭੁਅੰਗਮ : 2
ਭੁਯੰਗਮ : 2
ਭੁਲਾਈਐ : 2
ਭੁਲਾਣੀਆ : 2
ਭੁਲਾਨਿਆ : 2
ਭੁਲਾਨੀ : 2
ਭੁਲਾਵਣਿਆ : 2
ਭੁਲਾਹਿ : 2
ਭੁਲਿਆਂ : 2
ਭੁੰਚਨਾ : 2
ਭੁੰਚਹ : 2
ਭੁੰਚਹਿ : 2
ਭੁੰਚਾ : 2
ਭੁੰਚੀਐ : 2
ਭੂਅ : 2
ਭੂਖਨ : 2
ਭੂਮੀਆ : 2
ਭੂਰ : 2
ਭੂਲਹ : 2
ਭੂਲੁ : 2
ਭੂਲੌ : 2
ਭੂੰਚਾ : 2
ਭੇਖਾ : 2
ਭੇਖੈ : 2
ਭੇਜਿ : 2
ਭੇਜਿਆ : 2
ਭੇਜੇ : 2
ਭੇਡ : 2
ਭੇਦਿਓ : 2
ਭੇਦੀ : 2
ਭੇਦੇ : 2
ਭੇਨ : 2
ਭੈਆਨ : 2
ਭੈਇਲਾ : 2
ਭੈਸ : 2
ਭੈਸਾ : 2
ਭੋ : 2
ਭੋਗਣਹਾਰਾ : 2
ਭੋਗਹੁ : 2
ਭੋਗਾਇਦਾ : 2
ਭੋਗੰ : 2
ਭੋਜਨਿ : 2
ਭੋਜਨੰ : 2
ਭੋਰੇ : 2
ਭੋਲਾਇਆ : 2
ਭੋਲਾਵਾ : 2
ਭੋਲੀ : 2
ਭ੍ਰਮਤੋ : 2
ਭ੍ਰਮਨ : 2
ਭ੍ਰਮਨਾ : 2
ਭ੍ਰਮਾਇਆ : 2
ਭ੍ਰਮਾਹਿ : 2
ਭ੍ਰਮੈ : 2
ਭ੍ਰਮੰਤ : 2
ਭ੍ਰਾਤਿ : 2
ਭੜ : 2
ਭੰਗਾ : 2
ਭੰਜਨਹਾਰਾ : 2
ਭੰਞੁ : 2
ਭੰਡਾਰੇ : 2
ਭੰਡੈ : 2
ਭਗਵੈ : 2
ਮਈ : 2
ਮਉਜ : 2
ਮਉਲਿਐ : 2
ਮਉਲੈ : 2
ਮਏ : 2
ਮਕਾ : 2
ਮਖਸੂਦੁ : 2
ਮਗਉ : 2
ਮਗਹਰੁ : 2
ਮਛ : 2
ਮਜਲਸ : 2
ਮਝਾਰੇ : 2
ਮਟਕਿ : 2
ਮਣਾ : 2
ਮਣਿ : 2
ਮਤਵਾਲੇ : 2
ਮਤਾਂਤ : 2
ਮਤਿਹੀਣੁ : 2
ਮਤੜੀ : 2
ਮਥਾਮਾ : 2
ਮਥਾਹੜੈ : 2
ਮਥਿਆ : 2
ਮਥੰਨਿ : 2
ਮਧੁਰਾੜੀ : 2
ਮਧੂਕਰੀ : 2
ਮਨਮੁਖੀਆ : 2
ਮਨਹਠ : 2
ਮਨਾਇਓਨੁ : 2
ਮਨਾਇਦਾ : 2
ਮਨੁਖ : 2
ਮਨੁਖਾ : 2
ਮਨੁਖੁ : 2
ਮਨੁਖ੍ਯ੍ਯ : 2
ਮਨੂਰਹੁ : 2
ਮਨੂਰੁ : 2
ਮਨੰ : 2
ਮਪਿ : 2
ਮਮੰ : 2
ਮਯ : 2
ਮਰਕਾ : 2
ਮਰਕੈ : 2
ਮਰਗ : 2
ਮਰਜਾਦੁ : 2
ਮਰਤਬਾ : 2
ਮਰਦ : 2
ਮਰਦਨਹ : 2
ਮਰਦਨੁ : 2
ਮਰਦੁ : 2
ਮਰਨੀ : 2
ਮਰਹਟ : 2
ਮਰਿਬੋ : 2
ਮਰੀ : 2
ਮਰੀਆ : 2
ਮਰੰਤਹ : 2
ਮਰੰਨਿ : 2
ਮਰੰਮ : 2
ਮਲਆਨਲੋ : 2
ਮਲਕੁ : 2
ਮਲਾਰੁ : 2
ਮਲੀ : 2
ਮਲੀਣ : 2
ਮਲੀਣੁ : 2
ਮਲੈ : 2
ਮਲੋ : 2
ਮਸਕੀਨੀ : 2
ਮਸਵਾਣੀਐ : 2
ਮਸਾਇਕਾ : 2
ਮਸਾਇਕੁ : 2
ਮਸਾਜਨੀ : 2
ਮਸਾਣਿ : 2
ਮਸੋਲਾ : 2
ਮਹਤ : 2
ਮਹਲਤਿ : 2
ਮਹਾਂਤ : 2
ਮਹਾਦੇਵ : 2
ਮਹਾਬਲੀ : 2
ਮਹਿਜਾ : 2
ਮਹਿੰਜੇ : 2
ਮਹੁਰਾ : 2
ਮਾਂਗ : 2
ਮਾਂਗਤ : 2
ਮਾਂਗਤੁ : 2
ਮਾਂਗਨਿ : 2
ਮਾਂਗੀ : 2
ਮਾਂਜੀਐ : 2
ਮਾਂਡੈ : 2
ਮਾਂਦਲੁ : 2
ਮਾਊ : 2
ਮਾਗਤੁ : 2
ਮਾਗਨਿ : 2
ਮਾਗਨੁ : 2
ਮਾਗੁ : 2
ਮਾਛਿੰਦ੍ਰਾ : 2
ਮਾਝੈ : 2
ਮਾਟ : 2
ਮਾਣਕਾ : 2
ਮਾਣਕੀ : 2
ਮਾਣਿਕੁ : 2
ਮਾਦ : 2
ਮਾਧਵ : 2
ਮਾਧਵਹ : 2
ਮਾਧਵਾ : 2
ਮਾਧਾਣੀ : 2
ਮਾਧਾਣੀਆ : 2
ਮਾਨਕੁ : 2
ਮਾਨਿਕ : 2
ਮਾਨੁਖ੍ਯ੍ਯੰ : 2
ਮਾਮਲੇ : 2
ਮਾਰਤ : 2
ਮਾਰਦਾ : 2
ਮਾਰਨੁ : 2
ਮਾਰਹੁ : 2
ਮਾਰੁ : 2
ਮਾਲਕਉਸਕ : 2
ਮਾਲਕੁ : 2
ਮਾਲੂਮੁ : 2
ਮਾਵੈ : 2
ਮਾਸੀ : 2
ਮਾਹਰਿ : 2
ਮਾਹਰੁ : 2
ਮਾਹਰੋ : 2
ਮਾੜੀ : 2
ਮਿਟਸਿ : 2
ਮਿਟਾਇਓ : 2
ਮਿਟਾਈਐ : 2
ਮਿਟੀਆ : 2
ਮਿਠਾਈ : 2
ਮਿਠੜਾ : 2
ਮਿਤ੍ਰੰ : 2
ਮਿਨਿ : 2
ਮਿਲਈਆ : 2
ਮਿਲਉਗੀ : 2
ਮਿਲਦਿਆ : 2
ਮਿਲਦੋ : 2
ਮਿਲਨੁ : 2
ਮਿਲਨ੍ਹ੍ਹਿ : 2
ਮਿਲਸੀ : 2
ਮਿਲਾਇਓਨੁ : 2
ਮਿਲਾਤ : 2
ਮਿਲਾਨਾ : 2
ਮਿਲਾਪੁ : 2
ਮਿਲਾਵਣਹਾਰ : 2
ਮਿਲਾਵਣਹਾਰਾ : 2
ਮਿਲਾਵਹਿ : 2
ਮਿਲਾਵਹੀ : 2
ਮਿਲਾਸਿ : 2
ਮਿਲਾਹਾ : 2
ਮਿਲਾਹਿ : 2
ਮਿਲਿਆਂ : 2
ਮਿਲੀਆ : 2
ਮਿਹਮਾਨੁ : 2
ਮਿਹਰਵਾਣ : 2
ਮਿਹਰਵਾਨਿ : 2
ਮਿਹਰਾਮਤਿ : 2
ਮਿਹਰੰਮਤਿ : 2
ਮਿੰਨਤਿ : 2
ਮੀਕਾ : 2
ਮੀਟਿ : 2
ਮੀਠੈ : 2
ਮੀਹਿ : 2
ਮੁਇਓ : 2
ਮੁਕਟੁ : 2
ਮੁਕਦਮ : 2
ਮੁਕਾਮ : 2
ਮੁਕਾਮਾ : 2
ਮੁਕਾਮੇ : 2
ਮੁਖਬਾਕ੍ਯ੍ਯ : 2
ਮੁਖਾਗਰ : 2
ਮੁਖੈ : 2
ਮੁਗਧਾ : 2
ਮੁਗਲੁ : 2
ਮੁਘਦ : 2
ਮੁਛਿ : 2
ਮੁਡਾਇ : 2
ਮੁਤੀਆ : 2
ਮੁਤੇ : 2
ਮੁਦਤਿ : 2
ਮੁਦਾਵਣੀ : 2
ਮੁਨਿਵਰ : 2
ਮੁਰਗਾਈ : 2
ਮੁਰਦਾਰ : 2
ਮੁਰਾਰ : 2
ਮੁਰਿ : 2
ਮੁਲੰਮਾ : 2
ਮੁਸਕ : 2
ਮੁਸਕਾਰੈ : 2
ਮੁਸਕਿ : 2
ਮੁਸਕੀ : 2
ਮੁਸਤਾਕੁ : 2
ਮੁਹਕਮ : 2
ਮੁਹਲੀ : 2
ਮੁਹਾਏ : 2
ਮੁਹੀ : 2
ਮੁੰਡਾਏ : 2
ਮੁੰਡੀ : 2
ਮੂਐ : 2
ਮੂਓ : 2
ਮੂਠੀ : 2
ਮੂਠੁ : 2
ਮੂਰਖਾ : 2
ਮੂਰਖੈ : 2
ਮੂਰਤੀ : 2
ਮੂਲੰ : 2
ਮੂਸਤ : 2
ਮੂਸੈ : 2
ਮੂੜਿ : 2
ਮੂੜ੍ਹ੍ਹਾ : 2
ਮੂੰਡਿ : 2
ਮੇ : 2
ਮੇਂਡੁਕ : 2
ਮੇਕ : 2
ਮੇਖੁਲੀ : 2
ਮੇਘੈ : 2
ਮੇਟਣਹਾਰ : 2
ਮੇਟਿਓ : 2
ਮੇਟੀ : 2
ਮੇਦਨਿ : 2
ਮੇਰਉ : 2
ਮੇਰਿਹੋ : 2
ਮੇਲਣਹਾਰ : 2
ਮੇਲਣਹਾਰਿ : 2
ਮੇਲਾਈ : 2
ਮੇਲਾਈਆ : 2
ਮੇਲਾਈਐ : 2
ਮੇਲਾਵਏ : 2
ਮੇਲਾਵੜਾ : 2
ਮੇਲਿਹੁ : 2
ਮੇਲੀਆ : 2
ਮੇਲੀਐ : 2
ਮੇਲੇਈ : 2
ਮੇਲੋ : 2
ਮੇਹ : 2
ਮੈਦਾ : 2
ਮੈਲੋ : 2
ਮੋਆ : 2
ਮੋਇਆ : 2
ਮੋਕਲਾ : 2
ਮੋਟਉ : 2
ਮੋਟਾ : 2
ਮੋਰਲੋ : 2
ਮੋਹਨਾ : 2
ਮੋਹਹ : 2
ਮੋਹਾਵਤ : 2
ਮੋਹਿਅੜੀ : 2
ਮੋਹਿਤ : 2
ਮੋੜੀਐ : 2
ਮੜਾ : 2
ਮੜਿਆ : 2
ਮੜੋਲੀ : 2
ਮੰਗ : 2
ਮੰਗਲਚਾਰ : 2
ਮੰਗਹ : 2
ਮੰਗੇ : 2
ਮੰਗੇਸੀਆ : 2
ਮੰਘਰ : 2
ਮੰਘਿਰਿ : 2
ਮੰਝਾਹੂ : 2
ਮੰਞਹੁ : 2
ਮੰਡਲੁ : 2
ਮੰਡਿਤ : 2
ਮੰਡੇ : 2
ਮੰਤ੍ਰੀ : 2
ਮੰਤ੍ਰੰ : 2
ਮੰਦ : 2
ਮੰਦਭਾਗੀ : 2
ਮੰਦਲੁ : 2
ਮੰਦੁ : 2
ਮੰਦੇਰਾ : 2
ਮੰਨਹਿ : 2
ਮੰਮਾ : 2
ਮੰਮੈ : 2
ਯਕੀਨਾ : 2
ਯਾਰਾਂ : 2
ਯਾਹੂ : 2
ਰਂਉ : 2
ਰਖਨਹਾਰ : 2
ਰਖਨਹਾਰਿ : 2
ਰਖਵਾਲਿਆ : 2
ਰਖਾਵੈਗੋ : 2
ਰਖੀਸਰ : 2
ਰਖੀਸੁਰ : 2
ਰਘੁਰਾਈ : 2
ਰਚਨਹਾਰੁ : 2
ਰਚਹਿ : 2
ਰਚਾਇਦਾ : 2
ਰਚਾਵਹਿ : 2
ਰਚਿਓਨੁ : 2
ਰਚਿਤ : 2
ਰਚੁ : 2
ਰਚੰਨਿ : 2
ਰਜਾਏ : 2
ਰਜੀ : 2
ਰਟਿਆ : 2
ਰਡ : 2
ਰਣੁ : 2
ਰਤਉ : 2
ਰਤੋ : 2
ਰਨ : 2
ਰਬਾਣੀਐ : 2
ਰਬਾਬ : 2
ਰਮਈਏ : 2
ਰਮਈਐ : 2
ਰਮਹਿ : 2
ਰਮਾ : 2
ਰਮੇ : 2
ਰਮੰਤ : 2
ਰਲਾਏ : 2
ਰਲੀਆਂ : 2
ਰਵਈਆ : 2
ਰਵੀ : 2
ਰਵੀਐ : 2
ਰਵੰਤਾ : 2
ਰਵੰਨਿ : 2
ਰਸਕ : 2
